,1,0.5,0.2
1986,3-4,3.5-3.9,3.8-3.9
1987,3-4,3.5-3.9,3.4-3.5
1988,3-4,3.5-3.9,3.8-3.9
1989,2-3,2.0-2.4,2.2-2.3
1990,3-4,3.0-3.4,3.0-3.1
1991,4-5,4.5-4.9,4.4-4.5
1992,4-5,4.5-4.9,4.4-4.5
1993,2-3,2.0-2.4,2.2-2.3
1994,3-4,3.0-3.4,3.2-3.3
1995,4-5,4.5-4.9,4.4-4.5
1996,4-5,4.5-4.9,4.6-4.7
1997,4-5,4.5-4.9,4.6-4.7
1998,4-5,4.0-4.4,4.2-4.3
1999,4-5,4.5-4.9,4.8-4.9
2000,4-5,4.0-4.4,4.2-4.3
2001,3-4,3.5-3.9,3.8-3.9
2002,4-5,4.5-4.9,4.4-4.5
2003,4-5,4.0-4.4,4.2-4.3
2004,4-5,4.0-4.4,4.4-4.5
2005,3-4,3.5-3.9,3.8-3.9
2006,4-5,4.5-4.9,4.4-4.5
2007,4-5,4.0-4.4,4.0-4.1
2008,3-4,3.0-3.4,3.0-3.1
2009,4-5,4.0-4.4,4.0-4.1
2010,4-5,4.0-4.4,4.2-4.3
2011,4-5,4.0-4.4,4.0-4.1
2012,4-5,4.0-4.4,4.2-4.3
2013,4-5,4.0-4.4,4.2-4.3
2014,4-5,4.5-4.9,4.4-4.5
2015,3-4,3.5-3.9,3.8-3.9
2016,4-5,4.0-4.4,4.2-4.3
2017,4-5,4.0-4.4,4.2-4.3
2018,4-5,4.0-4.4,4.0-4.1
2019,3-4,3.5-3.9,3.8-3.9
2020,4-5,4.0-4.4,4.0-4.1
2021,4-5,4.5-4.9,4.4-4.5
2022,3-4,3.0-3.4,3.2-3.3
2023,4-5,4.0-4.4,4.2-4.3
2024,4-5,4.0-4.4,4.2-4.3
2025,4-5,4.0-4.4,4.2-4.3
2026,3-4,3.5-3.9,3.6-3.7
2027,4-5,4.0-4.4,4.0-4.1
2028,3-4,3.0-3.4,3.2-3.3
2029,4-5,4.0-4.4,4.2-4.3
2030,3-4,3.5-3.9,3.8-3.9
2031,4-5,4.0-4.4,4.2-4.3
2032,4-5,4.0-4.4,4.2-4.3
2033,4-5,4.5-4.9,4.4-4.5
2034,4-5,4.5-4.9,4.4-4.5
2035,4-5,4.0-4.4,4.4-4.5
2036,3-4,3.5-3.9,3.6-3.7
2037,4-5,4.0-4.4,4.4-4.5
2038,4-5,4.0-4.4,4.2-4.3
2039,4-5,4.0-4.4,4.0-4.1
2040,4-5,4.5-4.9,4.8-4.9
2041,3-4,3.5-3.9,3.6-3.7
2042,4-5,4.5-4.9,4.6-4.7
2043,4-5,4.0-4.4,4.2-4.3
2044,4-5,4.0-4.4,4.2-4.3
2045,2-3,2.5-2.9,2.6-2.7
2046,4-5,4.0-4.4,4.4-4.5
2047,3-4,3.0-3.4,3.2-3.3
2048,3-4,3.5-3.9,3.8-3.9
2049,4-5,4.0-4.4,4.2-4.3
2050,4-5,4.5-4.9,4.6-4.7
2051,4-5,4.5-4.9,4.4-4.5
2052,4-5,4.0-4.4,4.2-4.3
2053,4-5,4.5-4.9,4.6-4.7
2054,4-5,4.0-4.4,4.0-4.1
2055,4-5,4.0-4.4,4.2-4.3
2056,4-5,4.0-4.4,4.0-4.1
2057,3-4,3.5-3.9,3.6-3.7
2058,4-5,4.5-4.9,4.6-4.7
2059,3-4,3.5-3.9,3.6-3.7
2060,3-4,3.5-3.9,3.6-3.7
2061,4-5,4.5-4.9,4.4-4.5
2062,3-4,3.5-3.9,3.6-3.7
2063,4-5,4.0-4.4,4.4-4.5
2064,4-5,4.0-4.4,4.0-4.1
2065,4-5,4.5-4.9,4.4-4.5
2066,4-5,4.5-4.9,4.6-4.7
2067,3-4,3.5-3.9,3.8-3.9
2068,3-4,3.0-3.4,3.0-3.1
2069,4-5,4.5-4.9,4.4-4.5
2070,4-5,4.5-4.9,4.6-4.7
2071,4-5,4.5-4.9,4.6-4.7
2072,4-5,4.0-4.4,4.2-4.3
2073,4-5,4.5-5.0,4.8-5.0
2074,4-5,4.5-4.9,4.4-4.5
2075,4-5,4.0-4.4,4.0-4.1
2076,4-5,4.0-4.4,4.2-4.3
2077,3-4,3.5-3.9,3.4-3.5
2078,4-5,4.5-4.9,4.4-4.5
2079,4-5,4.0-4.4,4.4-4.5
2080,4-5,4.5-4.9,4.4-4.5
2081,4-5,4.0-4.4,4.0-4.1
2082,4-5,4.0-4.4,4.2-4.3
2083,2-3,2.5-2.9,2.6-2.7
2084,4-5,4.0-4.4,4.0-4.1
2085,4-5,4.5-4.9,4.6-4.7
2086,3-4,3.5-3.9,3.6-3.7
2087,4-5,4.5-5.0,4.8-5.0
2088,3-4,3.5-3.9,3.8-3.9
2089,4-5,4.0-4.4,4.2-4.3
2090,3-4,3.5-3.9,3.6-3.7
2091,3-4,3.0-3.4,3.2-3.3
2092,4-5,4.0-4.4,4.0-4.1
2093,3-4,3.5-3.9,3.8-3.9
2094,1-2,1.0-1.4,1.2-1.3
2095,4-5,4.0-4.4,4.4-4.5
2096,4-5,4.0-4.4,4.2-4.3
2097,4-5,4.5-4.9,4.4-4.5
2098,3-4,3.5-3.9,3.6-3.7
2099,4-5,4.0-4.4,4.0-4.1
2100,4-5,4.0-4.4,4.2-4.3
2101,4-5,4.0-4.4,4.4-4.5
2102,4-5,4.0-4.4,4.2-4.3
2103,4-5,4.0-4.4,4.0-4.1
2104,3-4,3.5-3.9,3.6-3.7
2105,3-4,3.5-3.9,3.6-3.7
2106,4-5,4.5-5.0,4.8-5.0
2107,4-5,4.5-4.9,4.4-4.5
2108,4-5,4.0-4.4,4.2-4.3
2109,4-5,4.0-4.4,4.4-4.5
2110,4-5,4.0-4.4,4.2-4.3
2111,4-5,4.0-4.4,4.2-4.3
2112,4-5,4.5-4.9,4.4-4.5
2113,4-5,4.0-4.4,4.4-4.5
2114,4-5,4.5-4.9,4.6-4.7
2115,4-5,4.5-4.9,4.4-4.5
2116,4-5,4.0-4.4,4.4-4.5
2117,4-5,4.0-4.4,4.0-4.1
2118,4-5,4.0-4.4,4.2-4.3
2119,3-4,3.5-3.9,3.6-3.7
2120,4-5,4.5-4.9,4.6-4.7
2121,4-5,4.0-4.4,4.0-4.1
2122,4-5,4.5-4.9,4.6-4.7
2123,4-5,4.5-4.9,4.4-4.5
2124,4-5,4.0-4.4,4.2-4.3
2125,3-4,3.5-3.9,3.6-3.7
2126,4-5,4.0-4.4,4.2-4.3
2127,4-5,4.5-4.9,4.6-4.7
2128,4-5,4.5-4.9,4.6-4.7
2129,4-5,4.5-4.9,4.4-4.5
2130,4-5,4.5-4.9,4.4-4.5
2131,3-4,3.5-3.9,3.6-3.7
2132,4-5,4.0-4.4,4.0-4.1
2133,4-5,4.0-4.4,4.2-4.3
2134,4-5,4.5-4.9,4.6-4.7
2135,4-5,4.0-4.4,4.0-4.1
2136,4-5,4.0-4.4,4.2-4.3
2137,4-5,4.0-4.4,4.0-4.1
2138,4-5,4.0-4.4,4.2-4.3
2139,4-5,4.5-4.9,4.4-4.5
2140,4-5,4.0-4.4,4.4-4.5
2141,3-4,3.5-3.9,3.6-3.7
2142,4-5,4.5-4.9,4.4-4.5
2143,3-4,3.5-3.9,3.6-3.7
2144,4-5,4.0-4.4,4.0-4.1
2145,3-4,3.5-3.9,3.8-3.9
2146,4-5,4.0-4.4,4.2-4.3
2147,4-5,4.0-4.4,4.0-4.1
2148,4-5,4.5-4.9,4.4-4.5
2149,4-5,4.5-4.9,4.6-4.7
2150,4-5,4.0-4.4,4.2-4.3
2151,4-5,4.0-4.4,4.2-4.3
2152,4-5,4.0-4.4,4.2-4.3
2153,4-5,4.0-4.4,4.0-4.1
2154,4-5,4.5-4.9,4.4-4.5
2155,4-5,4.0-4.4,4.2-4.3
2156,4-5,4.0-4.4,4.2-4.3
2157,4-5,4.0-4.4,4.4-4.5
2158,4-5,4.5-4.9,4.4-4.5
2159,4-5,4.0-4.4,4.2-4.3
2160,4-5,4.5-4.9,4.4-4.5
2161,4-5,4.5-4.9,4.4-4.5
2162,4-5,4.0-4.4,4.2-4.3
2163,4-5,4.0-4.4,4.4-4.5
2164,4-5,4.0-4.4,4.0-4.1
2165,4-5,4.0-4.4,4.2-4.3
2166,4-5,4.0-4.4,4.0-4.1
2167,3-4,3.5-3.9,3.6-3.7
2168,4-5,4.0-4.4,4.4-4.5
2169,4-5,4.0-4.4,4.2-4.3
2170,4-5,4.0-4.4,4.2-4.3
2171,4-5,4.0-4.4,4.2-4.3
2172,4-5,4.5-4.9,4.6-4.7
2173,3-4,3.5-3.9,3.6-3.7
2174,4-5,4.0-4.4,4.4-4.5
2175,4-5,4.0-4.4,4.2-4.3
2176,3-4,3.5-3.9,3.8-3.9
2177,4-5,4.0-4.4,4.2-4.3
2178,4-5,4.0-4.4,4.0-4.1
2179,4-5,4.5-4.9,4.6-4.7
2180,3-4,3.5-3.9,3.8-3.9
2181,3-4,3.5-3.9,3.8-3.9
2182,3-4,3.0-3.4,3.2-3.3
2183,4-5,4.0-4.4,4.2-4.3
2184,4-5,4.0-4.4,4.4-4.5
2185,4-5,4.5-4.9,4.4-4.5
2186,3-4,3.5-3.9,3.6-3.7
2187,4-5,4.0-4.4,4.0-4.1
2188,3-4,3.0-3.4,3.0-3.1
2189,4-5,4.0-4.4,4.2-4.3
2190,3-4,3.5-3.9,3.4-3.5
2191,3-4,3.5-3.9,3.8-3.9
2192,4-5,4.0-4.4,4.0-4.1
2193,4-5,4.0-4.4,4.0-4.1
2194,4-5,4.5-4.9,4.4-4.5
2195,4-5,4.5-4.9,4.4-4.5
2196,4-5,4.0-4.4,4.2-4.3
2197,4-5,4.0-4.4,4.2-4.3
2198,4-5,4.0-4.4,4.0-4.1
2199,2-3,2.5-2.9,2.6-2.7
2200,4-5,4.0-4.4,4.4-4.5
2201,3-4,3.5-3.9,3.6-3.7
2202,4-5,4.0-4.4,4.2-4.3
2203,4-5,4.0-4.4,4.0-4.1
2204,4-5,4.5-5.0,4.8-5.0
2205,3-4,3.5-3.9,3.6-3.7
2206,3-4,3.5-3.9,3.8-3.9
2207,4-5,4.5-4.9,4.8-4.9
2208,4-5,4.0-4.4,4.2-4.3
2209,4-5,4.0-4.4,4.4-4.5
2210,4-5,4.0-4.4,4.2-4.3
2211,4-5,4.5-5.0,4.8-5.0
2212,4-5,4.0-4.4,4.2-4.3
2213,4-5,4.0-4.4,4.4-4.5
2214,2-3,2.5-2.9,2.6-2.7
2215,3-4,3.5-3.9,3.6-3.7
2216,4-5,4.5-5.0,4.8-5.0
2217,4-5,4.5-4.9,4.6-4.7
2218,4-5,4.5-5.0,4.8-5.0
2219,4-5,4.0-4.4,4.4-4.5
2220,4-5,4.5-4.9,4.6-4.7
2221,4-5,4.0-4.4,4.2-4.3
2222,4-5,4.5-4.9,4.6-4.7
2223,4-5,4.5-4.9,4.6-4.7
2224,4-5,4.0-4.4,4.2-4.3
2225,4-5,4.0-4.4,4.2-4.3
2226,4-5,4.0-4.4,4.4-4.5
2227,4-5,4.0-4.4,4.0-4.1
2228,4-5,4.0-4.4,4.4-4.5
2229,4-5,4.0-4.4,4.0-4.1
2230,4-5,4.5-4.9,4.6-4.7
2231,4-5,4.5-5.0,4.8-5.0
2232,4-5,4.5-4.9,4.4-4.5
2233,4-5,4.0-4.4,4.0-4.1
2234,4-5,4.5-4.9,4.4-4.5
2235,3-4,3.5-3.9,3.8-3.9
2236,4-5,4.0-4.4,4.0-4.1
2237,4-5,4.5-4.9,4.4-4.5
2238,4-5,4.0-4.4,4.0-4.1
2239,4-5,4.0-4.4,4.0-4.1
2240,4-5,4.0-4.4,4.0-4.1
2241,4-5,4.0-4.4,4.2-4.3
2242,4-5,4.5-4.9,4.4-4.5
2243,4-5,4.0-4.4,4.0-4.1
2244,4-5,4.0-4.4,4.2-4.3
2245,4-5,4.0-4.4,4.2-4.3
2246,3-4,3.5-3.9,3.4-3.5
2247,4-5,4.0-4.4,4.4-4.5
2248,4-5,4.0-4.4,4.0-4.1
2249,4-5,4.5-4.9,4.6-4.7
2250,4-5,4.5-4.9,4.4-4.5
2251,4-5,4.0-4.4,4.2-4.3
2252,4-5,4.0-4.4,4.2-4.3
2253,4-5,4.0-4.4,4.2-4.3
2254,4-5,4.0-4.4,4.0-4.1
2255,3-4,3.5-3.9,3.8-3.9
2256,4-5,4.0-4.4,4.0-4.1
2257,4-5,4.5-4.9,4.6-4.7
2258,4-5,4.0-4.4,4.0-4.1
2259,4-5,4.5-4.9,4.4-4.5
2260,4-5,4.5-4.9,4.4-4.5
2261,4-5,4.0-4.4,4.2-4.3
2262,3-4,3.5-3.9,3.6-3.7
2263,4-5,4.0-4.4,4.0-4.1
2264,4-5,4.0-4.4,4.2-4.3
2265,4-5,4.0-4.4,4.4-4.5
2266,4-5,4.0-4.4,4.2-4.3
2267,4-5,4.0-4.4,4.4-4.5
2268,3-4,3.5-3.9,3.4-3.5
2269,3-4,3.5-3.9,3.6-3.7
2270,4-5,4.5-4.9,4.4-4.5
2271,2-3,2.5-2.9,2.4-2.5
2272,4-5,4.5-4.9,4.4-4.5
2273,4-5,4.0-4.4,4.2-4.3
2274,4-5,4.5-4.9,4.6-4.7
2275,4-5,4.0-4.4,4.0-4.1
2276,4-5,4.0-4.4,4.2-4.3
2277,4-5,4.0-4.4,4.2-4.3
2278,4-5,4.0-4.4,4.2-4.3
2279,2-3,2.5-2.9,2.6-2.7
2280,4-5,4.0-4.4,4.0-4.1
2281,3-4,3.0-3.4,3.2-3.3
2282,4-5,4.0-4.4,4.0-4.1
2283,3-4,3.5-3.9,3.6-3.7
2284,3-4,3.5-3.9,3.8-3.9
2285,4-5,4.5-4.9,4.6-4.7
2286,4-5,4.0-4.4,4.0-4.1
2287,4-5,4.0-4.4,4.0-4.1
2288,2-3,2.5-2.9,2.6-2.7
2289,4-5,4.0-4.4,4.4-4.5
2290,4-5,4.0-4.4,4.2-4.3
2291,4-5,4.0-4.4,4.0-4.1
2292,4-5,4.5-4.9,4.4-4.5
2293,4-5,4.0-4.4,4.2-4.3
2294,4-5,4.0-4.4,4.2-4.3
2295,4-5,4.5-4.9,4.4-4.5
2296,3-4,3.5-3.9,3.8-3.9
2297,4-5,4.0-4.4,4.0-4.1
2298,4-5,4.0-4.4,4.2-4.3
2299,4-5,4.0-4.4,4.2-4.3
2300,2-3,2.5-2.9,2.6-2.7
2301,4-5,4.0-4.4,4.4-4.5
2302,4-5,4.0-4.4,4.2-4.3
2303,4-5,4.0-4.4,4.2-4.3
2304,4-5,4.0-4.4,4.2-4.3
2305,4-5,4.0-4.4,4.0-4.1
2306,3-4,3.5-3.9,3.8-3.9
2307,4-5,4.0-4.4,4.2-4.3
2308,3-4,3.5-3.9,3.6-3.7
2309,4-5,4.0-4.4,4.2-4.3
2310,4-5,4.5-4.9,4.4-4.5
2311,4-5,4.5-4.9,4.4-4.5
2312,4-5,4.0-4.4,4.0-4.1
2313,4-5,4.0-4.4,4.4-4.5
2314,3-4,3.0-3.4,3.0-3.1
2315,4-5,4.5-4.9,4.4-4.5
2316,4-5,4.5-4.9,4.4-4.5
2317,4-5,4.5-4.9,4.4-4.5
2318,4-5,4.5-5.0,4.8-5.0
2319,4-5,4.5-4.9,4.4-4.5
2320,4-5,4.5-4.9,4.4-4.5
2321,4-5,4.5-4.9,4.6-4.7
2322,4-5,4.5-4.9,4.4-4.5
2323,4-5,4.5-5.0,4.8-5.0
2324,4-5,4.0-4.4,4.2-4.3
2325,1-2,1.5-1.9,1.8-1.9
2326,3-4,3.5-3.9,3.6-3.7
2327,4-5,4.5-4.9,4.4-4.5
2328,4-5,4.5-4.9,4.6-4.7
2329,4-5,4.5-5.0,4.8-5.0
2330,4-5,4.0-4.4,4.4-4.5
2331,4-5,4.5-4.9,4.8-4.9
2332,4-5,4.0-4.4,4.2-4.3
2333,3-4,3.5-3.9,3.6-3.7
2334,3-4,3.0-3.4,3.0-3.1
2335,4-5,4.5-4.9,4.6-4.7
2336,3-4,3.5-3.9,3.8-3.9
2337,3-4,3.5-3.9,3.8-3.9
2338,4-5,4.5-4.9,4.4-4.5
2339,4-5,4.5-4.9,4.4-4.5
2340,4-5,4.0-4.4,4.0-4.1
2341,4-5,4.5-4.9,4.4-4.5
2342,4-5,4.0-4.4,4.4-4.5
2343,4-5,4.0-4.4,4.0-4.1
2344,3-4,3.5-3.9,3.8-3.9
2345,4-5,4.0-4.4,4.2-4.3
2346,3-4,3.5-3.9,3.6-3.7
2347,3-4,3.5-3.9,3.8-3.9
2348,4-5,4.0-4.4,4.0-4.1
2349,4-5,4.5-4.9,4.6-4.7
2350,2-3,2.5-2.9,2.6-2.7
2351,4-5,4.0-4.4,4.4-4.5
2352,4-5,4.0-4.4,4.2-4.3
2353,4-5,4.5-4.9,4.4-4.5
2354,4-5,4.5-4.9,4.6-4.7
2355,4-5,4.0-4.4,4.2-4.3
2356,4-5,4.5-4.9,4.6-4.7
2357,4-5,4.5-4.9,4.6-4.7
2358,4-5,4.5-5.0,4.8-5.0
2359,4-5,4.0-4.4,4.0-4.1
2360,4-5,4.0-4.4,4.0-4.1
2361,4-5,4.5-4.9,4.4-4.5
2362,4-5,4.5-4.9,4.6-4.7
2363,4-5,4.5-4.9,4.4-4.5
2364,4-5,4.5-4.9,4.6-4.7
2365,4-5,4.5-4.9,4.4-4.5
2366,4-5,4.0-4.4,4.2-4.3
2367,4-5,4.0-4.4,4.0-4.1
2368,4-5,4.5-4.9,4.8-4.9
2369,4-5,4.0-4.4,4.4-4.5
2370,4-5,4.0-4.4,4.2-4.3
2371,4-5,4.5-4.9,4.4-4.5
2372,4-5,4.0-4.4,4.2-4.3
2373,4-5,4.0-4.4,4.2-4.3
2374,4-5,4.0-4.4,4.2-4.3
2375,4-5,4.0-4.4,4.2-4.3
2376,3-4,3.5-3.9,3.8-3.9
2377,4-5,4.0-4.4,4.0-4.1
2378,4-5,4.5-4.9,4.4-4.5
2379,4-5,4.5-4.9,4.4-4.5
2380,4-5,4.5-4.9,4.4-4.5
2381,4-5,4.0-4.4,4.2-4.3
2382,4-5,4.0-4.4,4.4-4.5
2383,4-5,4.0-4.4,4.2-4.3
2384,4-5,4.5-4.9,4.4-4.5
2385,3-4,3.0-3.4,3.2-3.3
2386,3-4,3.5-3.9,3.6-3.7
2387,4-5,4.0-4.4,4.0-4.1
2388,4-5,4.0-4.4,4.4-4.5
2389,4-5,4.0-4.4,4.2-4.3
2390,4-5,4.0-4.4,4.0-4.1
2391,2-3,2.0-2.4,2.0-2.1
2392,4-5,4.0-4.4,4.4-4.5
2393,4-5,4.0-4.4,4.2-4.3
2394,4-5,4.0-4.4,4.2-4.3
2395,4-5,4.0-4.4,4.2-4.3
2396,4-5,4.5-4.9,4.4-4.5
2397,4-5,4.5-4.9,4.4-4.5
2398,4-5,4.5-4.9,4.4-4.5
2399,4-5,4.5-4.9,4.4-4.5
2400,4-5,4.5-4.9,4.6-4.7
2401,4-5,4.5-4.9,4.6-4.7
2402,3-4,3.5-3.9,3.6-3.7
2403,4-5,4.0-4.4,4.0-4.1
2404,4-5,4.0-4.4,4.2-4.3
2405,3-4,3.5-3.9,3.6-3.7
2406,4-5,4.5-4.9,4.4-4.5
2407,4-5,4.5-4.9,4.4-4.5
2408,4-5,4.0-4.4,4.0-4.1
2409,4-5,4.0-4.4,4.4-4.5
2410,4-5,4.0-4.4,4.2-4.3
2411,4-5,4.0-4.4,4.0-4.1
2412,4-5,4.5-4.9,4.4-4.5
2413,4-5,4.0-4.4,4.4-4.5
2414,4-5,4.0-4.4,4.4-4.5
2415,3-4,3.5-3.9,3.6-3.7
2416,4-5,4.0-4.4,4.2-4.3
2417,4-5,4.0-4.4,4.0-4.1
2418,4-5,4.0-4.4,4.0-4.1
2419,4-5,4.0-4.4,4.4-4.5
2420,3-4,3.0-3.4,3.2-3.3
2421,4-5,4.5-4.9,4.4-4.5
2422,2-3,2.5-2.9,2.4-2.5
2423,4-5,4.0-4.4,4.4-4.5
2424,2-3,2.5-2.9,2.8-2.9
2425,4-5,4.5-4.9,4.4-4.5
2426,3-4,3.5-3.9,3.8-3.9
2427,4-5,4.0-4.4,4.2-4.3
2428,4-5,4.5-4.9,4.4-4.5
2429,3-4,3.5-3.9,3.4-3.5
2430,4-5,4.5-4.9,4.4-4.5
2431,4-5,4.0-4.4,4.4-4.5
2432,2-3,2.5-2.9,2.8-2.9
2433,4-5,4.5-5.0,4.8-5.0
2434,4-5,4.0-4.4,4.2-4.3
2435,4-5,4.5-4.9,4.4-4.5
2436,4-5,4.0-4.4,4.2-4.3
2437,4-5,4.0-4.4,4.0-4.1
2438,4-5,4.0-4.4,4.2-4.3
2439,3-4,3.5-3.9,3.6-3.7
2440,4-5,4.0-4.4,4.4-4.5
2441,3-4,3.5-3.9,3.8-3.9
2442,4-5,4.5-4.9,4.4-4.5
2443,4-5,4.5-4.9,4.4-4.5
2444,4-5,4.0-4.4,4.2-4.3
2445,3-4,3.5-3.9,3.6-3.7
2446,4-5,4.5-4.9,4.4-4.5
2447,3-4,3.0-3.4,3.2-3.3
2448,4-5,4.5-4.9,4.6-4.7
2449,4-5,4.0-4.4,4.2-4.3
2450,4-5,4.5-4.9,4.4-4.5
2451,4-5,4.0-4.4,4.0-4.1
2452,4-5,4.0-4.4,4.0-4.1
2453,4-5,4.5-4.9,4.6-4.7
2454,3-4,3.5-3.9,3.8-3.9
2455,4-5,4.5-5.0,4.8-5.0
2456,4-5,4.5-4.9,4.4-4.5
2457,3-4,3.5-3.9,3.6-3.7
2458,2-3,2.5-2.9,2.6-2.7
2459,4-5,4.0-4.4,4.0-4.1
2460,4-5,4.5-4.9,4.4-4.5
2461,3-4,3.5-3.9,3.6-3.7
2462,4-5,4.0-4.4,4.4-4.5
2463,4-5,4.0-4.4,4.0-4.1
2464,3-4,3.5-3.9,3.8-3.9
2465,4-5,4.0-4.4,4.2-4.3
2466,4-5,4.5-4.9,4.4-4.5
2467,4-5,4.5-4.9,4.4-4.5
2468,4-5,4.0-4.4,4.2-4.3
2469,4-5,4.5-4.9,4.4-4.5
2470,4-5,4.5-4.9,4.4-4.5
2471,4-5,4.5-4.9,4.6-4.7
2472,4-5,4.5-4.9,4.4-4.5
2473,4-5,4.5-4.9,4.4-4.5
2474,4-5,4.5-4.9,4.6-4.7
2475,4-5,4.0-4.4,4.2-4.3
2476,4-5,4.0-4.4,4.4-4.5
2477,4-5,4.5-4.9,4.4-4.5
2478,4-5,4.0-4.4,4.2-4.3
2479,4-5,4.0-4.4,4.0-4.1
2480,4-5,4.0-4.4,4.4-4.5
2481,4-5,4.0-4.4,4.4-4.5
2482,4-5,4.0-4.4,4.4-4.5
2483,4-5,4.0-4.4,4.2-4.3
2484,4-5,4.0-4.4,4.4-4.5
2485,4-5,4.0-4.4,4.2-4.3
2486,4-5,4.0-4.4,4.2-4.3
2487,3-4,3.0-3.4,3.2-3.3
2488,4-5,4.0-4.4,4.0-4.1
2489,4-5,4.0-4.4,4.0-4.1
2490,3-4,3.5-3.9,3.6-3.7
2491,4-5,4.0-4.4,4.2-4.3
2492,4-5,4.0-4.4,4.0-4.1
2493,4-5,4.0-4.4,4.4-4.5
2494,4-5,4.5-5.0,4.8-5.0
2495,4-5,4.0-4.4,4.2-4.3
2496,4-5,4.0-4.4,4.2-4.3
2497,4-5,4.0-4.4,4.0-4.1
2498,4-5,4.5-4.9,4.6-4.7
2499,3-4,3.5-3.9,3.6-3.7
2500,4-5,4.5-4.9,4.4-4.5
2501,4-5,4.0-4.4,4.0-4.1
2502,2-3,2.5-2.9,2.8-2.9
2503,4-5,4.5-4.9,4.4-4.5
2504,4-5,4.5-4.9,4.4-4.5
2505,4-5,4.0-4.4,4.0-4.1
2506,4-5,4.0-4.4,4.2-4.3
2507,4-5,4.0-4.4,4.2-4.3
2508,4-5,4.0-4.4,4.2-4.3
2509,4-5,4.5-5.0,4.8-5.0
2510,4-5,4.0-4.4,4.0-4.1
2511,4-5,4.0-4.4,4.2-4.3
2512,4-5,4.5-4.9,4.4-4.5
2513,4-5,4.5-4.9,4.4-4.5
2514,4-5,4.0-4.4,4.0-4.1
2515,2-3,2.0-2.4,2.2-2.3
2516,4-5,4.5-4.9,4.4-4.5
2517,4-5,4.5-5.0,4.8-5.0
2518,4-5,4.5-4.9,4.4-4.5
2519,4-5,4.0-4.4,4.2-4.3
2520,4-5,4.5-4.9,4.4-4.5
2521,4-5,4.0-4.4,4.0-4.1
2522,3-4,3.5-3.9,3.8-3.9
2523,4-5,4.5-5.0,4.8-5.0
2524,4-5,4.5-4.9,4.4-4.5
2525,4-5,4.5-4.9,4.4-4.5
2526,3-4,3.5-3.9,3.8-3.9
2527,4-5,4.0-4.4,4.2-4.3
2528,3-4,3.5-3.9,3.6-3.7
2529,4-5,4.0-4.4,4.4-4.5
2530,4-5,4.0-4.4,4.2-4.3
2531,4-5,4.0-4.4,4.4-4.5
2532,3-4,3.0-3.4,3.2-3.3
2533,4-5,4.5-4.9,4.4-4.5
2534,3-4,3.5-3.9,3.8-3.9
2535,4-5,4.5-4.9,4.6-4.7
2536,4-5,4.0-4.4,4.4-4.5
2537,4-5,4.5-4.9,4.4-4.5
2538,3-4,3.5-3.9,3.6-3.7
2539,4-5,4.5-4.9,4.4-4.5
2540,2-3,2.0-2.4,2.2-2.3
2541,4-5,4.0-4.4,4.4-4.5
2542,4-5,4.0-4.4,4.4-4.5
2543,4-5,4.0-4.4,4.2-4.3
2544,3-4,3.5-3.9,3.4-3.5
2545,3-4,3.0-3.4,3.0-3.1
2546,4-5,4.0-4.4,4.0-4.1
2547,2-3,2.5-2.9,2.4-2.5
2548,3-4,3.5-3.9,3.4-3.5
2549,4-5,4.5-4.9,4.4-4.5
2550,3-4,3.5-3.9,3.6-3.7
2551,4-5,4.5-4.9,4.8-4.9
2552,3-4,3.5-3.9,3.4-3.5
2553,4-5,4.0-4.4,4.2-4.3
2554,4-5,4.5-4.9,4.6-4.7
2555,3-4,3.5-3.9,3.6-3.7
2556,4-5,4.0-4.4,4.2-4.3
2557,4-5,4.5-4.9,4.8-4.9
2558,4-5,4.5-4.9,4.6-4.7
2559,4-5,4.5-4.9,4.4-4.5
2560,4-5,4.0-4.4,4.2-4.3
2561,4-5,4.0-4.4,4.0-4.1
2562,4-5,4.5-4.9,4.4-4.5
2563,4-5,4.0-4.4,4.0-4.1
2564,3-4,3.0-3.4,3.2-3.3
2565,2-3,2.5-2.9,2.8-2.9
2566,4-5,4.0-4.4,4.2-4.3
2567,4-5,4.0-4.4,4.2-4.3
2568,4-5,4.0-4.4,4.2-4.3
2569,3-4,3.5-3.9,3.6-3.7
2570,4-5,4.5-4.9,4.4-4.5
2571,4-5,4.5-4.9,4.4-4.5
2572,4-5,4.0-4.4,4.2-4.3
2573,3-4,3.5-3.9,3.6-3.7
2574,4-5,4.5-5.0,4.8-5.0
2575,4-5,4.0-4.4,4.4-4.5
2576,4-5,4.0-4.4,4.2-4.3
2577,4-5,4.0-4.4,4.4-4.5
2578,4-5,4.0-4.4,4.0-4.1
2579,4-5,4.5-5.0,4.8-5.0
2580,3-4,3.5-3.9,3.8-3.9
2581,3-4,3.5-3.9,3.6-3.7
2582,4-5,4.0-4.4,4.2-4.3
2583,4-5,4.0-4.4,4.2-4.3
2584,3-4,3.5-3.9,3.6-3.7
2585,4-5,4.0-4.4,4.0-4.1
2586,4-5,4.5-5.0,4.8-5.0
2587,3-4,3.5-3.9,3.8-3.9
2588,4-5,4.0-4.4,4.0-4.1
2589,4-5,4.0-4.4,4.4-4.5
2590,4-5,4.0-4.4,4.2-4.3
2591,3-4,3.0-3.4,3.2-3.3
2592,4-5,4.0-4.4,4.4-4.5
2593,4-5,4.0-4.4,4.2-4.3
