,numerical
4074,4.0
2989,4.3
7459,4.2
6763,4.8
685,4.6
6981,3.8
8117,3.9
7435,4.2
7670,4.2
656,4.6
4617,3.9
7671,4.7
2494,4.2
6728,4.4
2579,4.3
2244,4.2
7973,4.5
8167,3.1
7125,4.4
1597,4.3
3200,4.6
4581,4.5
7785,4.2
8185,4.3
9295,3.5
7623,4.3
8238,3.7
842,3.9
5472,4.5
846,4.6
6971,4.8
1159,4.1
1770,4.5
351,4.2
4880,3.6
2772,3.8
4610,4.5
2662,4.8
3766,4.5
7617,4.1
8569,4.3
802,4.4
7618,4.5
726,4.2
5692,4.4
7313,3.5
3875,4.6
9010,2.8
4387,4.0
1068,4.2
2323,3.7
9017,4.1
3664,4.3
3592,4.0
2040,4.5
4939,3.7
897,4.0
1759,4.6
8910,3.8
7115,4.6
2311,4.6
4087,4.6
3071,4.4
3226,4.7
7147,3.3
6355,4.3
367,4.3
2693,4.6
241,4.0
3078,4.1
7105,4.4
1955,4.4
2780,4.3
7894,2.0
1388,4.5
4788,1.9
2209,4.8
844,4.3
8997,3.5
7951,3.5
4178,4.4
1629,4.5
2384,3.6
2929,4.6
2457,4.1
8684,4.2
1284,4.6
1688,4.2
7028,4.5
3,4.5
5594,3.3
2676,4.5
4108,4.7
2247,4.2
4522,4.3
1772,4.2
166,4.4
5606,4.4
8695,3.6
830,4.5
3308,4.7
4784,4.0
3125,3.0
7050,4.0
3476,4.8
7717,4.1
437,4.0
4944,4.6
896,3.8
5596,4.5
1894,4.6
2794,4.4
4228,4.2
5624,4.2
5752,4.8
1659,4.6
424,4.2
220,4.5
3499,4.2
6850,4.6
2336,5.0
4496,4.6
6363,4.8
4771,4.4
8715,4.4
1249,4.5
6064,3.4
8528,3.6
2166,4.5
4406,4.7
5014,4.8
5608,4.0
7913,4.3
9301,4.3
3272,4.1
4718,1.7
8609,4.7
2690,4.7
870,4.0
4506,3.6
4787,4.3
6729,3.8
7839,4.0
8166,2.3
4163,3.6
2527,4.6
3121,4.1
2879,4.3
7766,4.1
2704,4.7
5356,4.1
1703,4.6
2059,4.2
8604,4.6
821,3.7
2942,4.6
3211,4.6
4021,4.2
3777,4.4
7890,4.7
3356,4.6
5021,4.8
753,4.7
278,4.7
2575,4.6
4918,4.4
833,4.2
4347,4.4
5626,4.1
4957,5.0
9023,4.5
4596,4.2
1781,4.7
8050,4.2
7734,4.4
6148,4.3
8126,3.8
6887,4.3
3287,4.3
619,3.9
7416,4.4
5428,3.9
2700,4.5
5760,4.6
2005,4.4
6166,3.9
3872,4.2
1617,4.5
6040,3.8
8084,4.1
7367,4.2
2184,4.2
5973,3.5
2387,4.7
1831,4.5
6673,4.0
8864,4.6
8635,4.6
889,4.1
9357,5.0
9205,3.2
3291,4.2
14,4.4
1306,4.5
9034,3.9
7248,4.6
8026,4.7
8200,4.7
3269,4.3
1059,4.4
2510,4.2
7611,4.6
850,4.2
4408,3.1
4567,4.2
1904,4.5
4189,3.8
8516,4.4
596,4.8
3261,3.9
2292,4.2
6045,4.3
5245,3.6
2636,4.1
8104,3.8
2117,4.6
4937,3.7
3208,4.2
4442,3.0
4764,4.2
8457,4.4
3157,4.6
947,4.3
2328,3.8
5138,4.1
7356,4.2
6255,4.0
4683,4.0
1879,4.0
1572,4.7
1395,3.9
2296,4.4
2748,4.1
6707,4.2
8962,4.5
3946,4.5
9215,3.2
958,4.4
5959,3.2
1600,4.6
5349,4.0
588,3.5
8317,4.5
3023,4.1
6364,4.7
2114,4.4
6511,4.6
1946,4.4
7077,4.6
2116,3.6
1194,4.9
9160,5.0
4834,4.2
1601,4.4
1830,4.4
8418,4.0
7340,3.6
4287,3.9
8632,4.2
8176,4.2
532,4.5
6004,4.2
8022,4.7
2224,4.7
548,3.9
577,4.2
4187,3.7
2155,4.4
4434,4.2
5877,4.6
6081,4.2
4014,3.8
2853,4.7
4775,4.1
2520,4.4
5881,4.5
7978,5.0
8429,4.2
2286,4.3
530,3.0
6467,5.0
2650,4.5
3510,4.0
3584,4.7
9242,4.1
9057,4.2
182,4.4
2789,4.4
3092,4.1
6033,4.4
6496,4.2
4512,4.6
3823,4.1
7538,4.0
558,4.3
1268,4.6
9244,4.2
4349,4.1
1790,4.3
451,4.0
4426,3.7
495,4.2
8449,4.3
8187,4.0
5077,4.5
5954,4.3
3753,4.4
855,3.9
3860,4.4
3425,4.1
8678,4.7
5365,4.4
9245,2.5
775,4.4
3392,4.6
6988,5.0
2737,4.3
8455,4.2
3764,4.5
4227,3.8
1827,4.7
3762,4.3
7916,4.6
9042,4.1
729,4.6
3741,4.3
6507,4.4
8741,4.5
7191,4.5
3854,2.0
9006,4.4
6593,4.7
2671,4.7
5015,4.6
2912,4.6
269,4.6
410,4.1
3154,4.5
5345,4.4
514,4.2
3656,4.0
6615,4.2
7665,4.3
8670,4.5
1731,4.3
7111,4.4
32,4.7
288,4.7
4654,4.7
1138,4.3
5009,4.3
54,4.4
6296,4.3
5653,4.4
2093,3.9
4738,3.7
2862,3.9
6421,3.3
5982,4.4
1506,4.3
6245,4.7
6919,4.4
7833,4.6
5917,4.6
3594,3.4
6662,4.7
3233,4.4
6408,4.4
5599,3.6
954,4.5
9243,4.5
8219,4.5
4004,3.0
2095,4.1
2039,4.3
6949,5.0
4309,4.4
5446,3.9
8765,4.3
7580,2.4
1965,4.0
3322,4.4
5587,4.6
2569,4.5
5404,4.1
1603,4.1
5620,4.5
5631,4.1
390,4.2
6070,4.3
452,4.3
1868,4.2
9000,4.4
4722,3.3
3083,4.5
4104,4.1
3436,4.7
5794,5.0
7015,5.0
2969,4.4
3935,4.5
306,4.5
6169,4.2
7480,4.4
4210,3.9
3537,4.5
4345,4.1
4385,4.8
3243,4.7
5651,4.5
2836,4.2
4180,4.4
2861,4.3
7323,4.3
8515,3.9
6563,5.0
127,4.1
2685,4.4
4823,4.4
144,3.9
1303,4.6
1231,4.7
3681,4.1
9126,4.5
4844,4.4
5551,4.0
6106,3.8
7816,1.8
7909,3.7
2565,4.1
3421,4.6
7653,3.9
5529,4.4
7187,3.9
2375,3.7
3320,4.4
2563,4.1
2132,3.8
6824,2.9
6582,4.4
9061,4.4
1316,4.4
5377,3.5
912,4.0
5899,5.0
7808,2.6
7781,4.4
3662,3.9
7321,4.2
6589,4.7
911,4.3
1628,4.7
3600,4.1
2448,4.3
9280,4.4
1710,4.4
2631,4.4
9275,5.0
993,3.4
1900,4.4
84,4.3
7461,4.0
2724,4.4
4687,4.7
2094,4.5
4179,4.5
5749,3.8
1425,4.6
6910,5.0
1071,3.9
429,4.0
5765,4.4
8378,4.0
6953,5.0
1080,4.3
5706,3.6
2940,4.2
8413,4.6
8370,4.0
114,4.0
6524,1.5
7355,4.3
5324,4.5
9276,4.0
6031,4.5
3477,4.5
7958,5.0
2982,3.9
8271,4.4
252,3.9
3884,4.5
3732,4.8
8308,4.4
8906,4.1
4147,4.5
2454,4.3
3853,3.6
3195,4.3
8720,4.0
8554,4.1
7550,4.5
6939,3.5
5691,4.1
1773,4.7
7055,3.8
2373,3.7
412,4.1
3310,4.4
7094,4.4
8594,4.7
5953,4.7
1917,4.2
4854,4.6
1784,4.2
4165,4.2
2290,4.5
1147,3.3
8293,4.1
2666,4.1
209,4.4
2876,4.0
2596,4.1
8795,4.3
4497,4.3
801,4.7
9093,2.9
3168,4.3
2274,4.5
6690,4.4
3398,4.2
7915,4.2
3099,4.6
6103,4.4
812,4.3
5392,4.5
7307,5.0
9216,3.8
2477,4.3
7048,4.7
1798,4.7
2386,4.3
4582,4.5
8774,3.3
2127,4.1
8912,4.2
7285,3.9
3693,4.5
8942,4.4
3147,4.3
4357,4.5
7708,4.6
5315,3.8
3178,4.2
5105,4.4
5836,4.6
1621,4.4
2099,4.4
5561,4.7
4535,4.4
6845,3.7
601,4.7
5700,4.0
504,2.5
5965,3.5
1843,4.6
4962,5.0
1479,4.1
6384,4.7
1142,4.3
1150,4.6
5441,4.4
3491,4.2
6984,2.3
7454,4.3
305,3.7
4802,3.9
8437,4.4
9308,2.9
2249,3.0
4731,4.8
456,4.2
1133,4.7
8875,3.9
7723,4.6
4824,4.5
3452,4.9
217,4.2
1510,3.2
4322,2.2
4158,3.1
3789,4.1
3557,4.5
6901,4.7
2546,4.2
6448,3.3
735,4.3
1398,4.4
8281,3.2
7876,4.3
3703,4.5
8555,4.5
3197,4.1
2872,4.0
8792,3.7
4410,3.7
4175,4.4
4806,3.9
3094,4.4
1079,4.3
3806,2.9
4044,4.6
2819,4.3
3362,4.4
1328,4.6
8275,4.5
1582,4.4
3097,4.1
6775,4.1
7095,4.4
8667,3.8
5644,4.4
937,4.3
3202,4.0
4407,3.5
2835,4.3
3236,4.6
8524,3.9
3001,3.9
4252,4.4
3402,4.4
986,3.6
3800,3.8
2225,3.5
8811,4.3
765,3.8
143,4.8
4605,4.4
5070,3.5
3940,4.3
4226,4.4
7359,4.0
2816,4.4
5716,2.9
6051,4.3
4990,3.0
165,4.5
3507,4.5
7383,4.2
1450,4.7
6575,3.5
5430,4.1
7369,4.4
6196,3.8
4032,4.4
1037,4.6
3431,4.1
1392,4.2
1204,4.4
7012,4.3
6003,3.9
8422,4.4
5937,4.7
4682,4.2
8998,4.1
2198,4.2
6767,4.5
7065,3.8
304,4.2
258,4.1
2077,4.4
7108,4.3
2738,4.1
3922,3.4
2773,4.4
8049,4.2
2145,4.3
9223,3.3
9078,3.9
7677,4.1
4900,4.0
2864,3.9
766,4.6
5019,4.7
3772,4.3
3602,4.0
6715,3.6
3657,4.0
3552,3.7
3694,4.8
4705,2.6
1164,4.6
2147,4.4
3463,4.8
3246,4.7
2817,4.5
2175,2.5
7499,2.8
8797,4.5
1402,4.4
6281,4.1
5452,3.7
6500,4.3
1802,4.3
4111,4.1
2141,4.2
3199,4.1
8245,3.9
2930,4.2
921,4.0
4468,4.4
2542,4.3
8964,4.5
4933,4.7
4741,4.1
8512,3.6
2107,4.4
6282,4.6
3509,4.2
2665,4.7
503,3.5
6080,3.2
585,3.9
2688,4.2
1311,4.7
51,3.9
672,4.2
6491,4.5
8058,4.4
2397,4.2
122,4.6
5616,3.4
2445,4.2
7496,4.2
7545,4.0
6016,1.9
1931,4.4
7924,5.0
443,4.1
1401,3.8
2734,4.0
4552,4.1
2996,3.3
7470,4.5
7650,4.4
8759,4.0
6957,4.3
755,4.3
2389,4.7
5316,3.5
1566,4.5
8571,4.7
4905,4.5
4955,2.8
1939,4.7
8742,3.8
5376,4.6
6193,2.8
2398,4.6
5708,4.4
7146,3.9
6349,4.5
3056,4.4
8181,4.4
1655,4.6
4938,3.3
7403,2.1
7590,2.2
2539,4.5
7675,3.8
984,4.4
6461,5.0
1151,3.4
8926,4.1
6811,4.5
3731,4.1
4967,4.8
1383,4.5
8416,3.6
470,4.2
6786,4.4
370,4.3
266,4.5
6943,4.5
3331,4.5
3429,4.3
8762,4.5
4160,4.5
2028,4.4
1739,4.4
6656,3.9
6725,4.6
2463,4.5
2674,4.5
6466,4.2
7066,4.3
4020,3.3
4458,4.4
2119,4.5
176,4.1
2458,4.4
3768,4.3
5931,3.9
5693,4.1
4885,4.1
7497,4.2
1411,3.6
3158,4.7
2100,3.6
4369,4.6
8655,4.3
7552,4.1
3483,4.4
4205,4.2
6812,3.5
5607,4.3
2708,4.5
3981,4.6
1828,4.6
7368,4.3
5475,4.2
3895,4.6
9345,4.0
3350,4.5
6266,4.1
7756,4.0
8289,2.6
8519,4.3
4878,4.7
563,4.2
8821,3.7
7831,3.8
3995,4.6
931,3.7
7104,4.0
4000,4.6
6146,4.3
6584,4.4
7096,4.4
779,4.7
3530,4.7
8186,4.6
1698,3.1
2833,4.7
1707,4.2
2993,4.4
4868,4.5
6442,3.8
7315,4.5
4121,4.8
1327,4.0
4833,3.9
3323,4.0
823,4.5
2932,4.1
5348,4.1
8002,3.0
7754,4.0
8721,4.6
3543,3.8
4086,4.4
8424,4.1
4976,4.0
7664,4.5
2058,4.4
3123,3.5
6521,4.4
5613,4.7
3469,3.9
6340,4.6
1608,4.4
8549,3.9
1902,4.4
8473,2.6
1627,4.5
5398,4.2
8236,4.4
6621,4.4
3660,3.9
5016,4.6
1877,4.5
7925,3.0
2319,4.4
2706,4.6
6022,4.6
5203,4.2
7883,4.5
7997,4.0
8867,2.9
7523,4.0
3139,4.0
4769,4.5
2261,4.7
4170,4.4
6191,2.5
4942,3.5
1680,4.1
6374,4.5
1471,4.0
1359,3.7
6975,4.0
322,4.0
6989,4.3
7979,4.6
3805,4.3
1778,4.6
8396,4.2
2799,3.8
8723,3.6
7068,4.2
482,4.4
3435,4.6
8406,4.4
1952,4.3
3623,3.9
402,4.4
2231,4.7
3003,4.3
2295,4.2
5481,4.0
1717,4.3
1732,4.5
843,4.1
175,4.4
8663,4.7
8936,4.4
3227,4.1
7645,4.3
8806,4.7
4913,3.8
4926,3.6
8680,3.9
2491,4.4
1441,4.6
2883,4.0
3234,4.3
677,4.5
6626,3.9
5779,4.1
1564,4.4
7478,4.5
2980,4.3
2783,4.3
5506,3.5
9044,4.2
6111,4.5
7374,4.3
445,4.2
4016,3.6
2003,3.0
284,4.3
5892,4.3
4478,4.2
7128,4.6
1116,4.7
5017,4.6
1254,4.6
7541,4.3
1087,4.1
1982,4.6
1187,4.3
5968,4.9
7949,4.3
3206,4.4
543,4.1
5577,4.4
3025,4.3
415,4.2
4807,4.2
1458,4.6
1186,4.5
7205,5.0
6008,3.7
2974,4.4
7209,4.7
8343,4.9
6403,4.2
5772,4.7
3132,3.7
9105,4.2
1771,4.5
4429,4.1
7018,4.6
6321,4.0
3687,4.3
5735,5.0
3103,4.1
1200,4.8
1835,4.5
2154,4.5
3385,4.3
8836,3.3
5827,4.3
1668,4.7
1160,4.5
9269,3.0
1485,4.3
1555,4.0
1305,4.6
8024,4.2
4684,4.3
353,4.4
1805,4.8
4374,4.4
538,1.9
1948,4.6
1756,4.6
3792,4.4
4360,4.7
6137,4.4
793,4.3
3613,4.4
5085,4.3
4929,4.0
7197,4.5
5826,4.7
1333,4.1
3042,4.4
6934,4.3
5786,4.0
3472,4.5
4839,4.4
4129,4.5
5372,3.4
4763,3.3
6058,2.6
879,4.3
0,4.1
3414,4.2
8044,4.9
2686,4.5
8521,3.6
88,4.5
8352,5.0
7288,4.3
2395,2.8
9063,4.9
902,4.1
5744,2.2
7022,4.5
8366,5.0
5970,4.5
4759,4.5
1992,4.5
4719,2.4
136,4.5
4167,3.9
2191,4.2
4704,4.7
3217,4.6
5930,3.2
3453,4.8
7567,4.9
7107,3.2
5883,4.1
1495,4.3
8963,4.5
3706,4.3
1574,4.2
5326,3.6
3527,4.4
3545,3.1
8391,4.6
494,3.4
3190,4.4
6687,4.3
519,4.2
6858,4.6
818,4.4
7946,4.7
4673,3.8
72,4.8
5526,2.1
6577,4.4
5556,4.0
1979,4.3
4686,4.1
7327,4.1
8292,4.0
7165,3.3
1761,4.6
5946,4.3
3531,4.3
2917,4.5
2006,4.5
3562,4.4
7602,4.5
7863,4.4
2289,4.5
7310,4.1
3333,4.2
8474,4.2
162,4.4
8946,4.3
4903,2.6
3415,4.4
5972,5.0
9222,4.2
6906,4.7
1596,4.4
4319,4.4
7865,4.4
6681,4.2
7738,4.5
7620,4.3
6120,3.4
709,4.7
7032,4.8
2946,4.4
5534,3.1
100,3.9
5032,4.7
3893,4.5
3904,4.3
464,2.6
5591,2.9
599,4.9
5528,4.2
6635,4.2
3605,4.5
4702,3.2
5361,4.1
7595,3.7
4997,3.8
4330,4.0
5593,4.4
413,4.2
3887,4.4
4432,4.0
1869,4.1
61,4.6
8031,4.0
2487,4.3
1091,4.4
329,4.3
2948,4.2
4875,2.3
4131,4.5
4979,4.8
1420,3.4
8118,3.9
703,4.3
6885,3.7
6238,4.5
2346,4.9
525,4.3
4125,3.7
539,3.3
1337,4.2
7069,4.6
586,3.6
556,3.3
137,4.5
7088,4.1
4057,3.9
7462,2.9
4233,3.5
2214,4.6
7938,4.3
1538,4.1
941,4.5
4279,4.2
7397,4.5
6969,3.7
4046,4.5
7959,2.0
3505,4.8
670,4.3
3163,4.6
6427,4.8
6244,4.8
6046,4.7
1687,4.7
4380,4.3
730,4.6
1201,4.8
484,4.0
8935,4.6
8061,4.5
2350,5.0
6611,4.1
2531,4.4
4623,4.2
169,4.6
7406,3.0
1096,4.1
5971,4.3
28,4.2
9134,3.5
1661,4.5
6270,4.8
4078,4.4
7413,4.0
6140,4.8
6973,4.4
3228,4.7
6731,3.4
7080,4.5
8676,3.1
7484,4.4
6616,5.0
5305,4.0
8802,2.7
3868,4.7
4221,4.3
5483,4.3
5279,4.3
5950,4.3
2171,4.4
901,3.7
1031,4.3
4280,4.0
4887,3.4
8779,2.8
6773,4.3
2571,4.5
481,4.3
7193,4.7
1299,4.4
5781,4.7
724,4.4
8732,3.4
2199,4.3
1295,4.8
3720,4.3
7179,4.6
2113,3.6
3441,4.1
6493,3.4
1589,4.2
7603,4.5
301,4.1
2622,4.3
6923,4.3
5225,3.2
5996,4.0
1391,3.7
6586,4.4
4989,3.3
239,4.5
7693,4.2
2284,4.1
3427,4.4
5380,4.1
5546,3.9
1246,4.6
6400,4.2
1376,4.3
7565,4.1
603,5.0
3547,4.1
7709,4.2
4786,3.7
2749,4.0
712,4.6
5911,4.8
1111,4.1
1452,4.5
4382,3.8
2052,4.0
3014,4.8
7196,4.7
2489,4.2
4579,4.3
4558,4.8
5990,3.9
6263,4.3
4616,4.2
1456,4.3
6223,4.8
6678,4.3
576,4.1
4106,4.6
3776,4.3
1981,4.6
6636,2.8
8229,3.8
3400,4.3
3647,4.0
4117,4.4
3908,4.5
4071,4.1
5224,3.7
65,4.3
942,4.6
8699,3.8
152,4.6
2355,4.7
7746,4.0
3026,4.1
7940,4.3
5524,4.3
2839,4.2
3685,4.2
60,4.3
9055,4.4
4262,4.3
219,4.7
7821,4.0
7559,3.9
991,4.2
8657,3.9
263,4.1
404,4.5
3866,4.8
8685,4.2
1365,4.6
5831,4.6
6287,3.9
3321,4.7
557,4.4
9045,3.7
5364,4.3
1288,4.6
4055,4.2
2150,4.3
7487,4.5
7057,3.8
6431,3.0
8030,4.1
591,4.6
7090,4.4
8493,4.5
1346,4.1
1744,4.5
3304,4.2
7939,4.3
3758,4.5
5859,4.0
4461,4.6
218,4.4
6947,4.3
2042,4.5
3963,4.3
5751,4.5
980,3.7
3081,4.4
7039,3.8
281,4.3
2129,4.1
8800,4.1
1598,3.8
4584,4.0
1705,4.3
5199,4.2
8256,4.4
3466,4.0
6032,4.5
8100,3.7
2583,4.1
7667,4.2
7990,5.0
309,4.7
5450,4.4
3167,4.0
323,4.4
7501,3.8
5725,4.6
8199,4.7
7102,4.0
7593,2.5
8427,4.5
2902,4.5
7557,3.9
2976,4.3
5323,3.2
695,4.4
2903,4.4
4258,3.7
4144,4.0
7023,4.3
4464,3.6
5013,4.6
6506,4.4
5704,4.2
2138,4.0
3886,4.2
1671,4.5
6264,4.7
8967,4.1
978,4.4
1235,4.0
1579,4.2
1294,4.8
4813,4.5
5860,1.0
8547,4.2
3015,4.7
1406,4.3
4729,3.7
466,4.0
3759,4.2
3036,4.4
2551,4.4
1296,4.6
9349,4.2
4396,4.1
2750,4.3
6071,4.2
4491,4.1
327,4.3
3648,4.5
7162,4.2
4959,3.8
4852,4.1
6541,4.0
7299,4.2
2995,4.4
8654,3.9
6655,3.5
8976,3.9
4664,4.6
3782,4.6
5648,4.9
8111,3.4
955,4.0
5889,4.8
4386,4.4
7426,5.0
5728,1.7
7148,4.1
2745,4.6
6700,4.1
9279,3.6
8053,4.4
4040,4.0
2010,4.5
57,3.9
4958,2.8
1193,4.8
2661,4.6
4752,3.7
3903,4.5
4898,1.0
7935,4.0
8712,3.7
2906,4.0
928,4.0
7143,5.0
3608,3.9
6076,1.8
3722,4.3
1533,4.1
6724,4.6
7809,3.9
3597,4.0
8633,4.2
1276,4.5
3301,4.1
4646,4.3
1611,4.4
6572,4.3
4314,4.3
6951,3.8
4977,3.9
1918,4.6
9112,3.4
7956,4.2
4636,4.4
6676,4.1
2358,4.7
4948,4.5
4733,3.6
3684,4.4
9339,4.3
3716,4.0
4930,4.4
8016,5.0
9154,4.0
6026,4.5
4194,3.6
2396,4.4
2271,3.0
9026,4.5
7159,3.3
4672,4.3
1070,4.1
5966,4.9
6936,4.3
6284,4.1
7985,4.0
1270,4.9
6041,3.9
3999,4.3
2165,4.6
4419,4.1
5721,4.4
5095,4.0
4372,3.5
4643,3.8
567,4.2
7483,4.7
1440,4.3
7697,3.7
2705,4.3
3118,4.4
3907,3.7
5444,4.5
4191,4.2
5660,4.3
8645,3.6
6997,2.6
3891,4.6
1049,4.6
5569,4.4
8724,3.9
5267,4.2
1345,4.4
425,4.8
2514,4.5
8932,4.4
7609,4.5
6104,4.6
4642,4.8
3974,4.4
8595,4.6
3572,4.3
4983,3.7
8156,3.2
1849,4.6
2925,4.5
3909,4.4
2796,4.4
6573,3.9
5322,4.8
4007,3.7
3646,4.3
3695,4.3
6175,4.5
2118,4.3
472,4.4
6338,4.0
6647,3.8
1464,3.8
1136,3.8
5863,3.6
522,4.4
1697,4.5
3986,4.5
2195,4.6
1170,4.1
5328,4.4
4651,4.5
8182,4.8
4743,4.1
8143,5.0
4062,3.7
3834,4.5
550,3.9
2955,4.2
7325,4.2
4676,4.8
1864,4.3
2068,4.3
4479,3.9
5856,4.8
4974,5.0
6897,3.5
3359,4.6
1084,4.4
414,4.0
8312,4.2
298,3.9
1606,4.6
4561,4.3
6823,4.7
8108,4.1
7381,3.3
8954,4.5
8475,5.0
3641,4.2
7776,3.8
5689,3.8
5866,5.0
974,5.0
3268,4.4
4993,3.9
5118,4.6
8373,3.4
1167,3.6
3266,4.3
8708,4.1
6168,3.9
1428,3.9
8478,4.3
9002,3.1
2986,4.2
1623,4.5
7477,4.5
967,4.6
7601,4.6
8879,4.3
7680,4.1
4220,4.3
6580,4.7
2746,4.3
3007,4.5
7866,4.2
5057,3.6
7132,3.8
2938,4.0
3780,4.5
244,4.4
2553,3.8
6115,4.3
6976,3.1
1610,4.5
64,4.0
4778,3.8
7704,4.6
5103,4.5
7585,5.0
1631,4.7
2851,4.0
7725,3.9
2786,4.2
1336,4.5
2268,4.0
3210,4.4
2844,4.0
7856,4.7
8641,4.2
7773,3.8
373,4.0
2450,4.5
8285,3.9
1454,3.4
1926,4.2
6474,4.6
8482,4.6
2204,4.4
2137,4.3
2834,4.2
46,4.3
7402,3.6
9111,4.2
2951,4.0
5983,1.0
7795,3.4
849,4.3
7683,4.4
1225,4.5
1528,4.6
1765,4.3
5897,3.8
9347,5.0
5516,4.2
680,4.3
3689,3.7
3756,4.5
6721,4.6
8543,3.7
5663,4.5
8157,3.6
6224,3.4
4691,3.8
2949,4.3
2795,4.2
7931,2.5
295,4.7
1912,4.4
8459,4.3
2841,4.6
1432,4.6
4088,3.3
706,4.1
1474,4.5
422,4.4
7740,4.4
9117,4.1
590,4.8
8212,4.2
3559,4.4
2187,3.9
2584,4.1
251,3.9
4652,4.6
6048,3.8
7054,4.6
1604,4.3
5039,4.7
8213,4.0
1410,4.3
8215,4.1
1355,4.6
